gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4101626514	7e380070-f762-11e1-a439-00145eb45e9a	fed16ccb-74fd-4c64-82f4-61964b20b4ed	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IN			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1001.69										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378776				CC0_1_0					2024-01-02T06:24:50.113Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101626513	7e380070-f762-11e1-a439-00145eb45e9a	49be77d4-2475-496b-bb26-0aaa5df1fed9	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	ER			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			195.82										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378576				CC0_1_0					2024-01-02T06:24:04.491Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101626512	7e380070-f762-11e1-a439-00145eb45e9a	b2c97526-69bd-4da0-97f9-3a5b49835da2	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IT			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			309.42										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378355				CC0_1_0					2024-01-02T06:25:22.155Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101626507	7e380070-f762-11e1-a439-00145eb45e9a	4b08e0ed-3a38-4009-8e29-f5253b313396	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IQ			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			376.52										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378433				CC0_1_0					2024-01-02T06:24:04.490Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101626496	7e380070-f762-11e1-a439-00145eb45e9a	02125745-f91e-45b4-9551-b9c154703b4a	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	KE			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			431.89										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378605				CC0_1_0					2024-01-02T06:24:50.111Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101626489	7e380070-f762-11e1-a439-00145eb45e9a	5ca55d44-0065-4a3a-a645-388c3b4f7fd2	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378556				CC0_1_0					2024-01-02T06:24:04.488Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625609	7e380070-f762-11e1-a439-00145eb45e9a	bad6d6e4-573f-4f3f-839f-d6a63df1de7d	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378560				CC0_1_0					2024-01-02T06:25:25.570Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625608	7e380070-f762-11e1-a439-00145eb45e9a	ccf1bc2f-2f27-4ad8-b468-7b029827d3e4	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	DE			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			337.4										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378336				CC0_1_0					2024-01-02T06:24:49.067Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625607	7e380070-f762-11e1-a439-00145eb45e9a	da9c465d-f956-4e2e-9a19-09079da95e50	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378478				CC0_1_0					2024-01-02T06:25:25.570Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625605	7e380070-f762-11e1-a439-00145eb45e9a	6b44000e-8a41-488d-b0c6-77b06753b2eb	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	AU			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1564.29										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379126				CC0_1_0					2024-01-02T06:24:49.067Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625603	7e380070-f762-11e1-a439-00145eb45e9a	887f9b36-9feb-4775-9d31-eb4055df4a38	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	NL			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			107.41										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378295				CC0_1_0					2024-01-02T06:25:25.570Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625602	7e380070-f762-11e1-a439-00145eb45e9a	267a792d-75e9-42c5-8734-6c5f93fe2ba2	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	MY			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			323.79										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379074				CC0_1_0					2024-01-02T06:24:04.535Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625598	7e380070-f762-11e1-a439-00145eb45e9a	10ae58b0-8e11-4487-ad61-089557235242	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	AR			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			940.69										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379215				CC0_1_0					2024-01-02T06:25:25.570Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625597	7e380070-f762-11e1-a439-00145eb45e9a	728e6234-daf4-4ef6-b324-e53cef7dcd8b	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IL			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			83.99										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378436				CC0_1_0					2024-01-02T06:24:04.535Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625594	7e380070-f762-11e1-a439-00145eb45e9a	cd915aa5-191e-4b68-896e-3b93873cfc9b	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	TH			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			404.24										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379107				CC0_1_0					2024-01-02T06:24:04.535Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625590	7e380070-f762-11e1-a439-00145eb45e9a	d6dec8b5-4571-4a11-ae47-f4b1fbfd626e	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	US			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1736.78										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379368				CC0_1_0					2024-01-02T06:24:04.533Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625589	7e380070-f762-11e1-a439-00145eb45e9a	46c03966-553f-4d78-aea3-98ebcfe68acf	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	BR			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1643.2										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379241				CC0_1_0					2024-01-02T06:24:49.064Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625588	7e380070-f762-11e1-a439-00145eb45e9a	62206a55-4c3f-47d1-bde4-3c670319eb82	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IN			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1001.69										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378868				CC0_1_0					2024-01-02T06:24:04.533Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625584	7e380070-f762-11e1-a439-00145eb45e9a	b6d810ac-b06b-42a9-b9f3-83e942bb1fd9	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IN			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1001.69										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378889				CC0_1_0					2024-01-02T06:25:25.568Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625577	7e380070-f762-11e1-a439-00145eb45e9a	51f6efa3-95f4-45f0-9107-b0bbe5cc6661	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	YE			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			379.44										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378614				CC0_1_0					2024-01-02T06:24:49.063Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625572	7e380070-f762-11e1-a439-00145eb45e9a	0ca88ff3-136a-4f34-a779-ecdf5d390b0f	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IQ			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			376.52										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378426				CC0_1_0					2024-01-02T06:25:25.567Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625571	7e380070-f762-11e1-a439-00145eb45e9a	afb86ad3-5a43-450e-b4b0-24389ddacd4a	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	US			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1736.78										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379366				CC0_1_0					2024-01-02T06:24:04.530Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625569	7e380070-f762-11e1-a439-00145eb45e9a	a84c46d1-1d57-47b9-9e01-667fdedeab7b	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	NZ			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			293.02										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379187				CC0_1_0					2024-01-02T06:25:25.565Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625568	7e380070-f762-11e1-a439-00145eb45e9a	7c9f884f-bd9c-4760-9e73-cf1df5d99801	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	GB		England	PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862													2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378275				CC0_1_0					2024-01-02T06:24:04.529Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625567	7e380070-f762-11e1-a439-00145eb45e9a	234b4f16-0d85-4ab5-9f6a-3b07587bb0f9	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	US			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1736.78										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379339				CC0_1_0					2024-01-02T06:25:25.565Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625563	7e380070-f762-11e1-a439-00145eb45e9a	f6b9bd74-1dd7-4bcd-b949-73dd526cfb1e	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378551				CC0_1_0					2024-01-02T06:24:49.060Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625562	7e380070-f762-11e1-a439-00145eb45e9a	e611c5cd-f464-4a95-bcef-e2327acb4a5d	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	US			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1736.78										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379347				CC0_1_0					2024-01-02T06:24:04.529Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625555	7e380070-f762-11e1-a439-00145eb45e9a	76359ce1-759c-44e6-878c-cb8c09ea711a	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	MU			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			25.42										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378668				CC0_1_0					2024-01-02T06:25:25.564Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625554	7e380070-f762-11e1-a439-00145eb45e9a	e820c990-2525-478d-96f4-7fd761f70bf6	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IR			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			718.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378409				CC0_1_0					2024-01-02T06:24:49.059Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625552	7e380070-f762-11e1-a439-00145eb45e9a	7a98f9f3-9bac-491f-9e7d-635beb8e3f2e	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378501				CC0_1_0					2024-01-02T06:25:25.564Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625551	7e380070-f762-11e1-a439-00145eb45e9a	3535f356-4aca-452d-8258-3ec6c9e885b1	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	JP			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			344.46										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378495				CC0_1_0					2024-01-02T06:24:49.059Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625544	7e380070-f762-11e1-a439-00145eb45e9a	9c34d021-4f80-4577-8d4b-efcea3ef5e70	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	AU			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1564.29										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379167				CC0_1_0					2024-01-02T06:24:04.528Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625543	7e380070-f762-11e1-a439-00145eb45e9a	690fc60c-b4b6-400c-99da-893d10eb6a88	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	PK			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			527.51										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378918				CC0_1_0					2024-01-02T06:24:04.528Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625541	7e380070-f762-11e1-a439-00145eb45e9a	d5445a34-5c21-4910-9eb3-5c4426db332a	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	IN			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1001.69										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379009				CC0_1_0					2024-01-02T06:24:49.058Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625501	7e380070-f762-11e1-a439-00145eb45e9a	06b2c817-f5c9-453e-84c5-43fbf48a9f44	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	ZW			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			352.64										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378638				CC0_1_0					2024-01-02T06:24:49.057Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625489	7e380070-f762-11e1-a439-00145eb45e9a	65be1c9d-33ff-4bd5-9b0e-bf11915bfec0	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	AU			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			1564.29										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015379157				CC0_1_0					2024-01-02T06:25:25.561Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625481	7e380070-f762-11e1-a439-00145eb45e9a	b967a72d-ece6-4460-b02f-6f2116707b43	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	KE			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			431.89										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378600				CC0_1_0					2024-01-02T06:25:25.561Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4101625480	7e380070-f762-11e1-a439-00145eb45e9a	94f1849d-bc0c-400f-8dd3-41ed479c2ede	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi		SPECIES	Lipaphis erysimi (Kaltenbach, 1843)	Lipaphis erysimi Kaltenbach, 1843	Kaltenbach, 1843	KE			PRESENT	1	19456090-b49a-11d8-abeb-b8a03c50a862			431.89										2077143	2077143	PRESERVED_SPECIMEN	NHMUK	BMNH(E)	NHMUK015378590				CC0_1_0					2024-01-02T06:24:49.056Z	StillImage	MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
